id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,map_file,direction,description,veh_type,veh_no,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,route_path,client_id,created_by_id,last_modified_by_id,assigned_to_police_id,citizen_accident_id,comment,police_station,meta_data,kgid,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_by_id,closed_datetime,resolved_by_id,resolved_datetime,gba_identifier,zone,junction,event_duration_minutes,response_lag_minutes,ml_duration_minutes
FKID006423,unplanned,13.0299338,77.537971,0.0,0.0,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-12-02 20:07:13.632000+00:00,,closed,yes,2023-12-02 21:13:16.184922+00:00,,,Shaft cut aagide,heavy_vehicle,FKN00GL3229,Tumkur Road,high,,,,2023-12-02 20:07:57.454040+00:00,,1,FKUSR00210,FKUSR00009,,,,Yeshwanthpura,,FKKG000202,,,,FKUSR00210,2023-12-02 21:13:16.184368+00:00,,,Bengaluru West Corporation,West Zone 1,GokuldasImagesJunc,66.04253946666667,-0.7303673333333334,66.04253946666667
FKID006424,unplanned,12.9657332,77.5747475,0.0,0.0,"Police Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-12-02 20:31:16.613000+00:00,,resolved,yes,2023-12-02 21:00:03.903588+00:00,,,bmtc bus break down sir informed to concern buss dipo sir Driver name is [PERSON] no 11 mobile no is [PHONE],bmtc_bus,FKN00GL0524,Mysore Road,high,,,,2023-12-02 20:35:35.818415+00:00,,1,FKUSR01757,FKUSR00009,,,,City Market,,FKKG001642,"Police Road, Old Tharagupete, Chickpete, Bengaluru, Karnataka. Pin-560002 (India)",12.9657332,77.5747475,,,FKUSR00408,2023-12-02 21:00:03.902984+00:00,Bengaluru Central Corporation,Central Zone 2,A S CharStreet-MysoreRdJunc,28.7881664,-4.320090250000001,28.788176466666666
FKID006425,unplanned,12.9721457,77.6194894,0.0,0.0,"Trinity Church Road, Trinity Circle, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2023-12-02 20:44:05.120000+00:00,,closed,yes,2023-12-02 23:35:47.656734+00:00,,,Vehicle breakdown sir no problem to traffic movement sir,lcv,FKN00GL3230,Old Madras Road,high,,,,2023-12-02 20:44:53.438094+00:00,,1,FKUSR00482,FKUSR00009,,,,Halasur,,FKKG000471,,,,,,,,Bengaluru Central Corporation,Central Zone 1,TrinityCircle,,-0.8053015666666667,171.70894556666664
FKID006426,unplanned,13.03937262,77.58946005,0.0,0.0,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",,road_conditions,False,2023-12-02 21:05:19.837000+00:00,,closed,yes,2023-12-03 01:48:00.906202+00:00,,,Road work progress  sir,,,Bellary Road 1,high,,,,2023-12-02 21:06:13.094988+00:00,,1,FKUSR01488,FKUSR00009,,,,Kodigehalli,,FKKG001425,,,,FKUSR01488,2023-12-03 01:48:00.905648+00:00,,,Bengaluru North Corporation,North Zone 2,HebbalFlyoverJunc,282.6844774666667,-0.8876331333333333,282.6844774666667
FKID006427,unplanned,12.9652339,77.586865,0.0,0.0,"Mission Road, JC Road Mission Road Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",,vehicle_breakdown,False,2023-12-02 21:07:44.293000+00:00,,closed,yes,2023-12-02 21:20:58.955623+00:00,,,Tata ace off road infront of LIC building Townhall towards NR,others,FKN00GL3231,Mysore Road,high,,,,2023-12-02 21:09:08.153792+00:00,,1,FKUSR00756,FKUSR00009,,,,Halasuru Gate,,FKKG000740,,,,FKUSR00756,2023-12-02 21:20:58.954940+00:00,,,Bengaluru Central Corporation,Central Zone 2,N R SquareJunc,13.244365666666663,-1.3976798666666668,13.244365666666665
FKID006428,unplanned,13.0691,77.59272,0.0,0.0,"RK Road Number 7, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",,vehicle_breakdown,False,2023-12-02 21:32:02.982000+00:00,,closed,yes,2023-12-02 23:35:47.694977+00:00,,,Starting problem,taxi,FKN00GL3232,Bellary Road 2,high,,,,2023-12-02 21:32:59.760305+00:00,,1,FKUSR00224,FKUSR00009,,,,Kodigehalli,,FKKG000216,,,,,,,,Bengaluru North Corporation,North Zone 1,Batrayanapura(Amrutahalli)Junction,,-0.9463050833333334,123.74521628333333
FKID006429,unplanned,13.0293502,77.6317432,0.0,0.0,"MBT Road, Grace Town, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2023-12-02 21:33:58.421000+00:00,,closed,yes,2023-12-02 23:35:47.682705+00:00,,,,bmtc_bus,FKN00GL3233,Airport New South Road,high,,,,2023-12-02 21:34:38.169455+00:00,,1,FKUSR00300,FKUSR00009,,,,Hennuru,,FKKG000292,,,,,,,,Bengaluru North Corporation,North Zone 1,HennurRoad-ORR Junc,,-0.66247425,121.82102841666666
FKID006430,unplanned,12.9994744,77.5499404,0.0,0.0,"Chord Road, Block 1, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",,water_logging,False,2023-12-02 21:37:16.318000+00:00,,closed,yes,2023-12-02 21:50:27.431194+00:00,,,Water leakage with small,,,West of Chord Road,high,,,,2023-12-02 21:38:53.685479+00:00,,1,FKUSR01758,FKUSR00009,,,,Malleshwaram,,FKKG001643,,,,,,,,Bengaluru West Corporation,West Zone 1,ModiBridgeJunction,,-1.6227913166666668,13.1852199
FKID006431,unplanned,13.0379883,77.6261287,0.0,0.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2023-12-02 22:24:33.524000+00:00,,closed,yes,2023-12-02 23:00:48.079972+00:00,,,,bmtc_bus,FKN00GL2096,ORR North 1,high,,,,2023-12-02 22:25:30.158844+00:00,,1,FKUSR01759,FKUSR00001,,,,Hennuru,,FKKG001644,,,,,,,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction,,-0.9439140666666668,36.24259953333333
FKID006432,unplanned,13.0379807,77.6261216,0.0,0.0,"MBT Road, Block 5 Stage 1, HBR Layout, Bengaluru, Karnataka. Pin-560043 (India)",,vehicle_breakdown,False,2023-12-02 22:25:46.686000+00:00,,closed,yes,2023-12-02 23:00:38.663863+00:00,,,BMTC off road near KEB bus stop,bmtc_bus,FKN00GL2096,ORR North 1,high,,,,2023-12-02 22:26:38.678550+00:00,,1,FKUSR01759,FKUSR00001,,,,Hennuru,,FKKG001644,,,,,,,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction,,-0.8665425,34.866297716666665
FKID006433,unplanned,12.9765011,77.60121,0.0,0.0,"Mahatma Gandhi Road, Anil Kumble Chowk, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2023-12-02 22:27:11.915000+00:00,,closed,yes,2023-12-02 23:45:50.104986+00:00,,,Vehicle breakdown due to puncture.,others,FKN00GL3234,Old Madras Road,high,,,,2023-12-02 22:30:08.030241+00:00,,1,FKUSR01760,FKUSR00001,,,,Cubbon Park,,FKKG001645,,,,FKUSR01760,2023-12-02 23:45:49.569456+00:00,,,Bengaluru Central Corporation,Central Zone 1,AnilKumbleCircle,78.62757426666667,-2.9352540166666667,78.62757426666667
FKID006434,planned,12.9738007,77.6128385,0.0,0.0,"Mahatma Gandhi Road, Prestige Meridian, Ashok Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,construction,False,2023-12-02 22:34:12.203000+00:00,2023-12-09 22:37:46+00:00,closed,yes,2023-12-03 01:04:04.458384+00:00,,,[LOCATION] work progressing,,,Old Madras Road,high,,,,2023-12-02 22:37:56.858036+00:00,,1,FKUSR01004,FKUSR00001,,,,Ashok Nagar,,FKKG000973,,,,FKUSR01004,2023-12-03 01:04:04.457870+00:00,,,Bengaluru Central Corporation,Central Zone 1,WebbsCircle,149.8709145,-3.7442506,149.8709145
FKID006435,unplanned,12.9951683,77.60826,0.0,0.0,"Haines Road, Prestige Deja Vu, Pulikeshi Nagar, Frazer Town, Bengaluru, Karnataka. Pin-560005 (India)",,vehicle_breakdown,False,2023-12-02 22:56:20.227000+00:00,,closed,no,2023-12-02 23:46:21.674646+00:00,,,[PERSON] to [PERSON],bmtc_bus,FKN00GL3235,Non-corridor,low,,,,2023-12-02 22:58:06.915179+00:00,,1,FKUSR01761,FKUSR00001,,,,Pulikeshinagar(F.Town),,FKKG001646,,,,FKUSR01761,2023-12-02 23:46:21.673901+00:00,,,Bengaluru North Corporation,North Zone 1,HainsJunc,50.02411501666666,-1.7781363166666668,50.02411501666666
FKID006436,unplanned,12.9555144,77.54578,0.0,0.0,"Mysore Road, Hosaguddadahalli, New Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2023-12-02 23:25:07.195000+00:00,,closed,yes,2023-12-03 01:35:48.067129+00:00,,,,heavy_vehicle,FKN00GL3236,Mysore Road,high,,,,2023-12-02 23:25:49.930564+00:00,,1,FKUSR00275,FKUSR00001,,,,Byatarayanapura,,FKKG000267,,,,,,,,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc,,-0.7122594,130.68120215000002
FKID006437,unplanned,12.9256233,77.62557,0.0,0.0,"Sarjapur Marathahalli Road, CPWD Complex, Block 2, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",,vehicle_breakdown,False,2023-12-02 23:33:00.754000+00:00,,closed,yes,2023-12-03 01:35:48.088040+00:00,,,BMTC bus stating problam,bmtc_bus,FKN00GL3237,Non-corridor,low,,,,2023-12-02 23:35:27.949599+00:00,,1,FKUSR01150,FKUSR00001,,,,Adugodi,,FKKG001111,,,,,,,,Bengaluru South Corporation,South Zone 2,Krupanidhi College,,-2.453259983333333,122.78890066666666
FKID006438,unplanned,12.9520071,77.5407089,0.0,0.0,"A Cross Road, BR Pura, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2023-12-03 00:02:52.032000+00:00,,closed,yes,2023-12-03 02:35:47.713477+00:00,,,ಎಕ್ಸಲೆಟರ್ raice ಆಗ್ತಾ ಇಲ್ಲ ಆಗಾಗಿ ಬಸ್ move ಆಗ್ತಿಲ್ಲ,private_bus,FKN00GL3238,Mysore Road,high,,,,2023-12-03 00:05:01.639736+00:00,,1,FKUSR01719,FKUSR00001,,,,Byatarayanapura,,FKKG001607,,,,,,,,Bengaluru West Corporation,West Zone 2,KIMCO Junction,,-2.160128933333333,152.92802461666668
FKID006439,unplanned,12.9833671,77.5961021,0.0,0.0,"Vidhan Vidhi Road, Queens Corner, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,others,False,2023-12-03 00:16:14.656000+00:00,,closed,no,2023-12-03 03:23:33.219491+00:00,,,Bmtc ಕ್ಲಾಚ್ not wark,,,CBD 2,high,,,,2023-12-03 00:18:34.114012+00:00,,1,FKUSR00572,FKUSR00001,,,,Cubbon Park,,FKKG000561,,,,FKUSR00572,2023-12-03 03:23:31.246329+00:00,,,Bengaluru Central Corporation,Central Zone 2,CoffeeBoardJunc,187.27650548333335,-2.3243002,187.27650548333335
FKID006441,unplanned,13.0350335,77.5298058,0.0,0.0,"13th Cross Road, Block 1, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2023-12-03 00:37:14.776000+00:00,,closed,yes,2023-12-03 03:35:47.567007+00:00,,,Starting problem traffic no issues,others,FKN00GL3239,Tumkur Road,high,,,,2023-12-03 00:38:05.054513+00:00,,1,FKUSR00210,FKUSR00001,,,,Peenya,,FKKG000202,,,,,,,,Bengaluru West Corporation,West Zone 1,SRS Peenya Junc,,-0.8379752166666666,178.54651678333332
FKID006442,unplanned,12.9531981,77.5418085,0.0,0.0,"Mysore Road, Iyannashetty Layout, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",,vehicle_breakdown,False,2023-12-03 00:45:40.817000+00:00,,closed,yes,2023-12-03 01:04:45.905156+00:00,,,Fuel problem,lcv,FKN00GL3240,Mysore Road,high,,,,2023-12-03 00:47:16.053711+00:00,,1,FKUSR00168,FKUSR00001,,,,Byatarayanapura,,FKKG000162,,,,FKUSR00168,2023-12-03 01:04:45.904616+00:00,,,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc,19.0847936,-1.5872785166666668,19.0847936
FKID006443,unplanned,12.9832805,77.5768463,0.0,0.0,"Loop Road, C Ranga Swamy Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",,vehicle_breakdown,False,2023-12-03 02:13:17.336000+00:00,,closed,yes,2023-12-03 04:35:47.657612+00:00,,,Off road near old [PERSON] office,truck,FKN00GL3241,Non-corridor,low,No,Typre puncture,5.0,2023-12-03 02:14:55.632786+00:00,,1,FKUSR01762,FKUSR00001,,,,High ground,,FKKG001647,,,,,,,,Bengaluru Central Corporation,Central Zone 2,SubbannaJunction,,-1.6382797666666666,142.50536019999998
FKID006444,unplanned,13.045595,77.5082543,0.0,0.0,"Mumbai Bengaluru Highway, Silver Oak Residences, Bhuvaneshwari Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",,vehicle_breakdown,False,2023-12-03 02:57:03.934000+00:00,,closed,yes,2023-12-03 03:18:31.516711+00:00,,,H cross on flyover cab off-road towards city traffic one side movement,private_car,FKN00GL3242,Tumkur Road,high,,,,2023-12-03 02:57:51.276452+00:00,,1,FKUSR00402,FKUSR00001,,,,Chikkabanavara,,FKKG000392,,,,,,,,Bengaluru North Corporation,North Zone 2,HesaraghattaJunction,,-0.7890408666666667,21.45971185
FKID006445,unplanned,12.9696417,77.591225,0.0,0.0,"Kasturba Road, Bagamane Pallavi Tower, Sampangiram Nagar, Bengaluru, Karnataka. Pin-560027 (India)",,vehicle_breakdown,False,2023-12-03 03:11:03.589000+00:00,,closed,yes,2023-12-03 05:35:47.946383+00:00,,,ಕ್ಲಚ್ ಪ್ಲೇಟ್ ಪ್ರಾಬ್ಲಂ,heavy_vehicle,FKN00GL3243,Mysore Road,high,,,,2023-12-03 03:14:35.777792+00:00,,1,FKUSR00381,FKUSR00001,,,,Halasuru Gate,,FKKG000371,,,,,,,,Bengaluru Central Corporation,Central Zone 2,HudsonCircle,,-3.536479866666667,144.73928971666666
FKID006446,unplanned,13.0280651,77.5409989,0.0,0.0,"Mumbai Bengaluru Highway, Cardinal One, Industrial Suburb, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-12-03 03:48:12.211000+00:00,,closed,yes,2023-12-03 06:35:47.856804+00:00,,,Gg palya [LOCATION] station ಕೆಳಗಡೆ KSRTC bus Gg palya towards cmti out going sir,ksrtc_bus,FKN00GL1556,Tumkur Road,high,,,,2023-12-03 03:49:42.439488+00:00,,1,FKUSR00037,FKUSR00001,,,,Yeshwanthpura,,FKKG000031,,,,,,,,Bengaluru West Corporation,West Zone 1,GoruguntepalyaJunc,,-1.5038081333333333,167.59409673333332
FKID006447,unplanned,13.0717897,77.6336631,0.0,0.0,"Thanisandra Main Road, Ex Serviceman Layout, Hegde Nagar, Bengaluru, Karnataka. Pin-560077 (India)",,vehicle_breakdown,False,2023-12-03 04:53:28.274000+00:00,,closed,yes,2023-12-03 07:35:47.787642+00:00,,,ಸರ್ ನಮಸ್ತೆ ಹೆಗಡೆ ನಗರ ಸರ್ಕಲ್ ಹತ್ತಿರ ಭಾರತೀಯ ಸಿಟಿ ಕಡೆಗೆ [PERSON] ಕಲ್ಲು ತುಂಬಿಕೊಂಡು ಹೋಗುತ್ತಿರುವ ಟಿಪ್ಪರ್ ಲಾರಿ ಕ್ಲಚ್ ಜಾಮ್ ಆಗಿ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿರುತ್ತದೆ ನಿಧಾನ ಗತಿಯ ಸಂಚಾರವಿರುತ್ತದೆ,truck,FKN00GL3244,Hennur Main Road,high,Rocks,Clutch Jam and repair,21.0,2023-12-03 04:57:23.971542+00:00,,1,FKUSR01498,FKUSR00001,,,,Hennuru,,FKKG001434,,,,,,,,Bengaluru North Corporation,North Zone 1,"Narayanapura cross, Hegde nagar",,-3.9282923666666663,162.32522736666667
FKID006449,unplanned,13.1219633,77.6108767,0.0,0.0,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",,vehicle_breakdown,False,2023-12-03 05:27:11.642000+00:00,,closed,yes,2023-12-03 07:35:47.805472+00:00,,,Bagaluru onflyover to wards city car wheel lock sir traffic normal mument sir,private_car,FKN00GL3245,Bellary Road 2,high,,,,2023-12-03 05:28:19.998140+00:00,,1,FKUSR00105,FKUSR00001,,,,Yelahanka,,FKKG000099,,,,,,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc,,-1.139269,128.60272453333334
FKID006450,unplanned,13.0167089,77.56125,0.0,0.0,"CV Raman Road, SBD Township Sector B, BHEL Township, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2023-12-03 05:48:15.713000+00:00,,closed,no,2023-12-03 06:05:29.604392+00:00,,,Vehicle starting problem,others,FKN00GL3246,Tumkur Road,high,,,,2023-12-03 05:50:50.029744+00:00,,1,FKUSR01763,FKUSR00001,,,,Yeshwanthpura,,FKKG001648,,,,FKUSR01763,2023-12-03 06:05:29.603847+00:00,,,Bengaluru West Corporation,West Zone 2,MS RamaiahJunc(TollGate),17.231514116666666,-2.5719457333333335,17.231514116666666
FKID006451,unplanned,13.0400136,77.5184541,0.0,0.0,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",,vehicle_breakdown,False,2023-12-03 06:16:26.790000+00:00,,closed,yes,2023-12-03 08:35:47.785929+00:00,,,Sm Circle on flyover omni car off-road towards city traffic one side movement,private_car,FKN00GL3247,Tumkur Road,high,,,,2023-12-03 06:17:34.235312+00:00,,1,FKUSR00402,FKUSR00001,,,,Chikkabanavara,,FKKG000392,,,,,,,,Bengaluru North Corporation,North Zone 2,JalahalliCross(SM Circle),,-1.1240885333333333,139.34993215
FKID006452,unplanned,12.9042732,77.6273591,0.0,0.0,"Begur Main Road, Alpine Park Apartment, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2023-12-03 06:52:26.563000+00:00,,closed,no,2023-12-03 06:53:52.038484+00:00,,,ಕೋಡಿಚಿಕ್ಕನಹಳ್ಳಿ ಟುವರ್ಡ್ಸ್ ಬೊಮ್ಮನಹಳ್ಳಿ,heavy_vehicle,FKN00GL3248,Hosur Road,high,,,,2023-12-03 06:53:47.194145+00:00,,1,FKUSR00227,FKUSR00227,,,,Madiwala,,FKKG000219,,,,FKUSR00227,2023-12-03 06:53:52.037907+00:00,,,Bengaluru South Corporation,South Zone 2,Bommanahalli,1.4245817833333334,-1.3438524166666668,1.4245817833333334
FKID006453,unplanned,12.904245,77.627325,0.0,0.0,"Begur Main Road, Alpine Park Apartment, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2023-12-03 06:55:19.049000+00:00,,closed,yes,2023-12-03 09:35:47.696335+00:00,,,,heavy_vehicle,FKN00GL3248,Hosur Road,high,,,,2023-12-03 06:55:49.875988+00:00,,1,FKUSR00227,FKUSR00001,,,,Madiwala,,FKKG000219,,,,,,,,Bengaluru South Corporation,South Zone 2,Bommanahalli,,-0.5137831333333334,160.47745558333332
FKID006454,unplanned,12.94357128,77.52651089,0.0,0.0,"Mysore Road, Pantharapalya, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2023-12-03 07:47:25.774000+00:00,,closed,yes,2023-12-03 09:17:22.909008+00:00,,,Vehicle breakdown,ksrtc_bus,FKN00GL3249,Mysore Road,high,,,,2023-12-03 07:48:17.488361+00:00,,1,FKUSR00128,FKUSR00001,,,,Byatarayanapura,,FKKG000122,,,,FKUSR00128,2023-12-03 09:17:22.908478+00:00,,,Bengaluru West Corporation,West Zone 1,MysoreRd-RingRdJunc(Nayandanahallii),89.9522413,-0.8619060166666667,89.9522413
FKID006455,unplanned,12.8696266,77.6544993,0.0,0.0,"2nd Cross Road, Navami Funique, Channakeshava Nagar, Singasandra, Bengaluru, Karnataka. Pin-560100 (India)",,vehicle_breakdown,False,2023-12-03 08:06:51.278000+00:00,,closed,yes,2023-12-03 09:06:24.305098+00:00,,,Bolero vehical puncher on ec flyover towards City nera hoasraod metro station sir,lcv,FKN00GL3250,Hosur Road,high,,,,2023-12-03 08:08:17.066890+00:00,,1,FKUSR00067,FKUSR00001,,,,Electronic City,,FKKG000061,,,,FKUSR00067,2023-12-03 09:06:24.304600+00:00,,,Bengaluru South Corporation,South Zone 1,NaganathapuraJunction,59.550443333333334,-1.4298148333333331,59.550443333333334
FKID006456,unplanned,13.0331916,77.5410117,0.0,0.0,"Outer Ring Road, Jain Heights Revanta, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",,vehicle_breakdown,False,2023-12-03 08:13:40.888000+00:00,,closed,yes,2023-12-03 09:43:23.903717+00:00,,,Starting problem sir CQAE gate towards [PERSON] traffic one side moving sir,bmtc_bus,FKN00GL3251,ORR North 2,high,,,,2023-12-03 08:14:36.645356+00:00,,1,FKUSR00440,FKUSR00001,,,,Yeshwanthpura,,FKKG000429,,,,FKUSR00440,2023-12-03 09:43:23.903182+00:00,,,Bengaluru West Corporation,West Zone 1,GoruguntepalyaJunc,89.7169197,-0.9292892666666668,89.7169197
FKID006457,unplanned,12.9151344,77.6238216,0.0,0.0,"Sri Mahasharana Madivala Machideva Flyover, Madiwala, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",,vehicle_breakdown,False,2023-12-03 09:45:53.352000+00:00,,closed,yes,2023-12-03 12:35:47.853448+00:00,,,"Truck offroaded on silkboard flyover towords mps due airlock traffic movement slow ide sir, [PERSON] is on the way sir",truck,FKN00GL3248,ORR East 1,high,Clothes,Air problem,12.0,2023-12-03 09:48:48.558278+00:00,,1,FKUSR00173,FKUSR00001,,,,HSR Layout,,FKKG000166,,,,,,,,Bengaluru South Corporation,South Zone 2,SilkBoardJunc,,-2.920104633333333,169.90835746666667
FKID006458,unplanned,13.0395183,77.5895333,13.0394567,77.5894883,"Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)","Bellary Road, IAH and VB Quarters, UAS Campus, Hebbal, Bengaluru, Karnataka. Pin-560024 (India)",pot_holes,True,2023-12-03 12:53:42.819000+00:00,,closed,yes,2023-12-03 17:38:47.042112+00:00,,,Thar work,,,Bellary Road 1,high,,,,2023-12-03 12:55:44.499509+00:00,,1,FKUSR01035,FKUSR00001,,,,Kodigehalli,,FKKG001002,,,,FKUSR01035,2023-12-03 17:38:47.041545+00:00,,,Bengaluru North Corporation,North Zone 2,HebbalFlyoverJunc,285.07037575,-2.028008483333333,285.07037575
FKID006459,unplanned,13.0192745,77.6554942,13.0191418,77.655922,"MBT Road, Peddanna Reddy Layout, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)","Horamavu Main Road, Another Sky by Living Walls, Ashirwad Colony, Horamavu, Bengaluru, Karnataka. Pin-560043 (India)",construction,True,2023-12-03 18:41:26.510000+00:00,,active,yes,2023-12-03 18:54:36.982691+00:00,,,Horamavu under pass road close [LOCATION] work progress,,,ORR North 1,high,,,,2023-12-03 18:42:57.240439+00:00,,1,FKUSR00535,FKUSR00001,,,,Hennuru,,FKKG000524,,,,,,,,Bengaluru East Corporation,East Zone 2,HoramavuJunction,,-1.5121739833333334,13.17454485
FKID006460,unplanned,13.0172915,77.5607419,0.0,0.0,"MS Ramaiah Road, Embassy Heritage Apartment, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",,vehicle_breakdown,False,2023-12-03 19:23:10.470000+00:00,,closed,yes,2023-12-03 21:35:47.462866+00:00,,,Engine problem,lcv,FKN00GL3252,Tumkur Road,high,,,,2023-12-03 19:25:27.244714+00:00,,1,FKUSR01763,FKUSR00001,,,,Sadashivanagar,,FKKG001648,,,,,,,,Bengaluru West Corporation,West Zone 2,MS RamaiahJunc(TollGate),,-2.2795785666666664,132.61654776666666
FKID006461,unplanned,12.9368014,77.519002,0.0,0.0,"Mysore Road, Rajarajeshwari Junction, Nayandahalli, Bengaluru, Karnataka. Pin-560039 (India)",,vehicle_breakdown,False,2023-12-03 19:24:33.309000+00:00,,closed,yes,2023-12-03 21:35:47.474915+00:00,,,,truck,FKN00GL3253,Mysore Road,high,Goods carried,Gear shifting problem,14.0,2023-12-03 19:28:55.684809+00:00,,1,FKUSR00906,FKUSR00001,,,,Byatarayanapura,,FKKG000885,,,,,,,,Bengaluru West Corporation,West Zone 1,RajeshwariJunc,,-4.37293015,131.23609858333333
FKID006463,unplanned,12.9757417,77.5623567,0.0,0.0,"G Narayana Kumar Road, Annapurneshwari Industrial Area, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",,vehicle_breakdown,False,2023-12-03 20:52:08.263000+00:00,,closed,yes,2023-12-03 21:23:17.923421+00:00,,,Traffic normal sir,bmtc_bus,FKN00GL3254,Magadi Road,high,,,,2023-12-03 20:52:58.569564+00:00,,1,FKUSR00027,FKUSR00001,,,,Magadi Road,,FKKG000023,,,,FKUSR00027,2023-12-03 21:23:17.922919+00:00,,,Bengaluru Central Corporation,Central Zone 2,LeprosyhospitalJunc,31.16099865,-0.8384427333333334,31.16099865
